market_constraint,match_source,candidate_constraint,accepted_match,confidence,final_score,model_probability,rule_score,rule_score_v1,rule_score_v2,facility_score,contingency_score,voltage_match,voltage_near_match,token_overlap,zone_overlap,interface_keyword_match,embedding_similarity,best_score,second_best_score,score_margin,ambiguity_flag,low_score_flag,close_margin_flag
OAKGREEN 115 KV OAKGREEN-MITCHLDP 2A,pano,OAKGREEN 115KV - MITCHLDP 115KV (OAKGREEN 115 KV 2A),True,high,0.86369,,0.86369,0.841667,0.86369,0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.613294,0.25039599999999995,False,False,False
OAKGREEN 115 KV OAKGREEN-MITCHLDP 2A,dayzer,OAKGREEN_115 KV_2A:ACTUAL,True,low,0.561429,,0.561429,0.435714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.0,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
OREGONDP115 KV  ORE-PEA,pano,OREGONDP 115KV - PEAISLAN 115KV (OREGONDP 115 KV ORE-PEA),False,low,0.422273,,0.422273,0.454545,0.422273,0.5,0.0,1.0,1.0,0.4,0.545455,0.0,,0.422273,0.214286,0.207987,True,True,False
OREGONDP115 KV  ORE-PEA,dayzer,OREGONDP_115 KV_ORE-PEA:ACTUAL,True,low,0.596429,,0.596429,0.492857,0.596429,0.571429,0.0,1.0,1.0,0.75,0.571429,0.0,,0.596429,0.235714,0.360715,True,True,False
ETOWANDA-NMESHOPP ETL 1057 B 115 KV,pano,ETOWANDA 115KV - NMESHOPP 115KV (ETOWANDA 115 KV ETO-NME),True,medium,0.741484,,0.741484,0.711538,0.741484,0.5,1.0,1.0,1.0,0.714286,0.615385,0.0,,0.741484,0.61891,0.12257400000000007,True,True,False
ETOWANDA-NMESHOPP ETL 1057 B 115 KV,dayzer,NMESHOPP_115 KV_BK1:ACTUAL,False,low,0.388889,,0.388889,0.316667,0.388889,0.333333,0.0,1.0,1.0,0.222222,0.0,0.0,,0.388889,0.388889,0.0,True,True,True
ALTAVSTA 138 KV ALTAVSTA TX4 XFORMER,pano,ALTAVSTA138 KV  TX4,True,medium,0.7,,0.7,0.683333,0.7,0.666667,0.666667,1.0,1.0,0.666667,0.333333,0.0,,0.7,0.589286,0.11071399999999998,True,True,False
ALTAVSTA 138 KV ALTAVSTA TX4 XFORMER,dayzer,ALTAVSTA_138 KV_TX4:ACTUAL,True,low,0.561429,,0.561429,0.435714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.0,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
CUMB PL 230 KV  2,pano,CUMB PL 230KV - CUMB PL 69KV (CUMB PL 230 KV 2),True,medium,0.827083,,0.827083,0.8,0.827083,0.666667,1.0,1.0,1.0,0.875,0.666667,0.0,,0.827083,0.503791,0.323292,False,False,False
CUMB PL 230 KV  2,dayzer,CUMB PL_230 KV_2:500/230.TMI.T1,True,low,0.637879,,0.637879,0.508333,0.637879,0.666667,0.0,1.0,1.0,0.545455,0.25,0.0,,0.637879,0.571429,0.06645000000000001,True,True,False
TERMINAL 345 KV TERMINAL 11 XFORMER,pano,TERMINAL 345KV - TERMINAL 138KV (TERMINAL 345 KV 11),True,low,0.663333,,0.663333,0.633333,0.663333,0.333333,1.0,1.0,1.0,0.6,0.666667,0.0,,0.663333,0.6,0.06333299999999997,True,True,False
TERMINAL 345 KV TERMINAL 11 XFORMER,dayzer,TERMINAL_345 KV_11:L345.Terminal-PortUnion.4513,False,low,0.441667,,0.441667,0.316667,0.441667,0.333333,0.0,1.0,1.0,0.75,0.0,0.0,,0.441667,0.438571,0.0030959999999999877,True,True,True
TODD HUNTER 15 345/138 KV L/O TODD HUNTER 16 345/138,pano,Todd Hunter 345/138 17 l/o Todd Hunter 345/138 15,True,low,0.620649,,0.620649,0.628571,0.620649,1.0,0.4,0.0,0.0,0.727273,0.285714,0.0,,0.620649,0.492222,0.128427,True,True,False
TODD HUNTER 15 345/138 KV L/O TODD HUNTER 16 345/138,dayzer,ARMCO_1C_138 KV_ARM-TODD:ACTUAL,False,low,0.3325,,0.3325,0.308333,0.3325,0.25,0.0,1.0,1.0,0.2,0.333333,0.0,,0.3325,0.3325,0.0,True,True,True
JUNIATA 2 XFORMER H 500 KV,pano,JUNIATA  1        XFORMER   H  500 KV,True,low,0.675,,0.675,0.725,0.675,1.0,0.0,1.0,1.0,0.75,0.75,0.0,,0.675,0.670833,0.004167000000000032,True,True,True
JUNIATA 2 XFORMER H 500 KV,dayzer,JUNIATA_500 KV_2:ACTUAL,False,low,0.476667,,0.476667,0.39,0.476667,0.4,0.0,1.0,1.0,0.666667,0.4,0.0,,0.476667,0.476667,0.0,True,True,True
ALLLUD4J 138 KV ALLLUD4J-ALLDAM6 ALJ-ALL,pano,ALLLUD4J 138KV - ALLDAM6 138KV (ALLLUD4J 138 KV ALJ-ALL),True,high,0.887083,,0.887083,0.866667,0.887083,0.8,1.0,1.0,1.0,0.875,0.666667,0.0,,0.887083,0.780833,0.10624999999999996,False,False,False
ALLLUD4J 138 KV ALLLUD4J-ALLDAM6 ALJ-ALL,dayzer,ALLLUD4J_138 KV_ALJ-ALL:ACTUAL,True,low,0.633333,,0.633333,0.508333,0.633333,0.666667,0.0,1.0,1.0,0.5,0.25,0.0,,0.633333,0.59026,0.04307300000000003,True,True,True
CHURCH 69 KV CHURCH-NEWMERED 6704-1,pano,CHURCH 69KV - NEWMERED 69KV (CHURCH 69 KV CHU-NME),True,high,0.935128,,0.935128,0.921368,0.935128,0.888889,1.0,1.0,1.0,0.933333,0.769231,0.0,,0.935128,0.828462,0.10666599999999993,False,False,False
CHURCH 69 KV CHURCH-NEWMERED 6704-1,dayzer,CHURCH_69 KV_CHU-NME:ACTUAL,True,low,0.692045,,0.692045,0.545,0.692045,0.75,0.0,1.0,1.0,0.545455,0.2,0.0,,0.692045,0.633333,0.058711999999999986,True,True,False
HOWARD2 138 KV  HOW-MEL1,pano,MELMORE 138KV - HOWARD2 138KV (HOWARD2 138 KV HOW-MEL1),True,high,0.855357,,0.855357,0.825,0.855357,0.75,1.0,1.0,1.0,0.857143,0.5,0.0,,0.855357,0.748214,0.10714299999999999,False,False,False
HOWARD2 138 KV  HOW-MEL1,dayzer,HOWARD2_138 KV_HOW-MEL1:ACTUAL,True,medium,0.767143,,0.767143,0.578571,0.767143,0.857143,0.0,1.0,1.0,0.6,0.0,0.0,,0.767143,0.692045,0.075098,False,False,False
HOMERCIT_230KVHOM-SHE_1_LN,pano,SHELOCTA 230KV - HOMERCIT 230KV (HOMERCIT 230 KV HOM-SHE),True,low,0.533333,,0.533333,0.472222,0.533333,0.444444,1.0,0.0,0.0,0.666667,0.0,0.0,,0.533333,0.441071,0.09226199999999996,True,True,False
HOMERCIT_230KVHOM-SHE_1_LN,dayzer,HOMERCIT_230 KV_HOM-SHE:ACTUAL,False,low,0.361364,,0.361364,0.25,0.361364,0.5,0.0,0.0,0.0,0.363636,0.0,0.0,,0.361364,0.338889,0.022475000000000023,True,True,True
APSOUTH CONTINGENCY 56,pano,APSOUTH contingency 42,True,low,0.605,,0.605,0.633333,0.605,1.0,0.333333,0.0,0.0,0.6,0.5,0.0,,0.605,0.587987,0.017012999999999945,True,True,True
APSOUTH CONTINGENCY 56,dayzer,APSOUTH contingency 33 Chesterfield.U6,False,low,0.477778,,0.477778,0.361905,0.477778,0.666667,0.0,0.0,0.0,0.444444,0.285714,0.0,,0.477778,0.477778,0.0,True,True,True
3ROCKY 115 KV 3ROCKY -BATTLEBO 123A,pano,3ROCKY 115KV - BATTLEBO 115KV (3ROCKY 115 KV 123A),True,high,0.91044,,0.91044,0.885714,0.91044,0.857143,1.0,1.0,1.0,0.923077,0.571429,0.0,,0.91044,0.767857,0.14258300000000002,False,False,False
3ROCKY 115 KV 3ROCKY -BATTLEBO 123A,dayzer,3ROCKY_115 KV_123A:ACTUAL,True,low,0.627778,,0.627778,0.483333,0.627778,0.666667,0.0,1.0,1.0,0.444444,0.0,0.0,,0.627778,0.565909,0.06186899999999995,True,True,False
ATHENIA-KULLERRD J-1362 B 138 KV,pano,KULLERRD 138KV - ATHENIA 138KV (ATHENIA 138 KV ATH-KUL),True,low,0.581795,,0.581795,0.626923,0.581795,0.8,0.0,1.0,1.0,0.666667,0.769231,0.0,,0.581795,0.580238,0.0015569999999999196,True,True,True
ATHENIA-KULLERRD J-1362 B 138 KV,dayzer,ATHENIA_138 KV_ATH-KUL:ACTUAL,True,low,0.663333,,0.663333,0.527778,0.663333,0.666667,0.0,1.0,1.0,0.8,0.444444,0.0,,0.663333,0.643333,0.019999999999999907,True,True,True
155 NELS345 KV  TR81CT-P,pano,155 NELS 345KV - 155 NELS 1KV (155 NELS 345 KV TR81CT-P),True,medium,0.741667,,0.741667,0.716667,0.741667,0.5,1.0,1.0,1.0,0.666667,0.666667,0.0,,0.741667,0.655,0.08666699999999994,True,True,False
155 NELS345 KV  TR81CT-P,dayzer,141 PLEA_345 KV_TR81CT-P:ACTUAL,True,low,0.565873,,0.565873,0.435714,0.565873,0.571429,0.0,1.0,1.0,0.444444,0.0,0.0,,0.565873,0.565873,0.0,True,True,True
LINWOOD2138 KV  LIN-MAK,pano,LINCOLN2138 KV  LIN-ROB1,False,low,0.339683,,0.339683,0.37381,0.339683,0.333333,0.0,1.0,1.0,0.222222,0.571429,0.0,,0.339683,0.275,0.06468299999999999,True,True,False
LINWOOD2138 KV  LIN-MAK,dayzer,LINWOOD2_138 KV_LIN-MAK:ACTUAL,False,low,0.446429,,0.446429,0.342857,0.446429,0.571429,0.0,0.0,0.0,0.75,0.571429,0.0,,0.446429,0.328889,0.11754000000000003,True,True,False
AEP-DOM,pano,AEP-DOM contingency 11,True,medium,0.8375,,0.8375,0.825,0.8375,1.0,1.0,0.0,0.0,1.0,0.75,0.0,,0.8375,0.654167,0.18333299999999997,False,False,False
AEP-DOM,dayzer,AEP-DOM contingency 17 Amos.U1U2U3,True,low,0.5375,,0.5375,0.432143,0.5375,0.75,0.0,0.0,0.0,0.5,0.571429,0.0,,0.5375,0.5375,0.0,True,True,True
LOUDOUN4 500 KV LOUDOUN4 TX1 XFORMER,pano,LOUDOUN4 500KV - LOUDOUN4 230KV (LOUDOUN4 500 KV TX1),True,medium,0.7325,,0.7325,0.69,0.7325,0.5,1.0,1.0,1.0,0.75,0.4,0.0,,0.7325,0.725595,0.00690500000000005,True,True,True
LOUDOUN4 500 KV LOUDOUN4 TX1 XFORMER,dayzer,LOUDOUN4_500 KV_TX2:500/230.Brambleton.TX1,True,low,0.508333,,0.508333,0.4,0.508333,0.5,0.0,1.0,1.0,0.333333,0.0,0.0,,0.508333,0.500427,0.00790600000000008,True,True,True
BRUNNERI 230 KV BRUNNERI-MIDDLJCT #1 1056,pano,MIDDLJCT 230KV - BRUNNERI 230KV (BRUNNERI 230 KV BRU-MID6),True,high,0.891667,,0.891667,0.88,0.891667,0.8,1.0,1.0,1.0,0.833333,0.8,0.0,,0.891667,0.793333,0.09833400000000003,False,False,False
BRUNNERI 230 KV BRUNNERI-MIDDLJCT #1 1056,dayzer,BRUNNERI_230 KV_BRU-MID6:500/230.Conastone.500-4,True,low,0.663333,,0.663333,0.483333,0.663333,0.666667,0.0,1.0,1.0,0.8,0.0,0.0,,0.663333,0.643333,0.019999999999999907,True,True,True
PLEASNTV TX3 XFORMER L 230 KV,pano,PLEASNTV TX3      XFORMER   L  230 KV,True,low,0.674881,,0.674881,0.716071,0.674881,0.857143,0.25,1.0,1.0,0.533333,0.75,0.0,,0.674881,0.634341,0.04053999999999991,True,True,True
PLEASNTV TX3 XFORMER L 230 KV,dayzer,PLEASNTV_500 KV_TX3:ACTUAL,False,low,0.411429,,0.411429,0.285714,0.411429,0.571429,0.0,0.0,0.0,0.4,0.0,0.0,,0.411429,0.379545,0.03188399999999997,True,True,True
CARL PN-ROXBURY KRG 1049 B 115 KV,pano,ROXBURY 115KV - CARL PN 115KV (CARL PN 115 KV CAR-ROX),True,high,0.905294,,0.905294,0.887255,0.905294,0.833333,1.0,1.0,1.0,0.9,0.705882,0.0,,0.905294,0.885694,0.019600000000000062,True,False,True
CARL PN-ROXBURY KRG 1049 B 115 KV,dayzer,CARL PN_115 KV_CAR-ROX:ACTUAL,True,low,0.676061,,0.676061,0.542208,0.676061,0.727273,0.0,1.0,1.0,0.533333,0.285714,0.0,,0.676061,0.633333,0.04272799999999999,True,True,True
STEELCTY_T5_500TR1_XF,pano,STEELCTY 500KV - STEELCTY 230KV (STEELCTY 500 KV TR1),False,low,0.441071,,0.441071,0.375,0.441071,0.25,1.0,0.0,0.0,0.571429,0.0,0.0,,0.441071,0.426667,0.014403999999999972,True,True,True
STEELCTY_T5_500TR1_XF,dayzer,RIVERSIM_138 KV_T5_XF:ACTUAL,False,low,0.361364,,0.361364,0.25,0.361364,0.5,0.0,0.0,0.0,0.363636,0.0,0.0,,0.361364,0.322222,0.03914200000000001,True,True,True
4_QUAD_C_T4_345TR118_XF,pano,4 QUAD C345 KV  0402,False,low,0.1625,,0.1625,0.166667,0.1625,0.333333,0.0,0.0,0.0,0.25,0.0,0.0,,0.1625,0.139683,0.022817000000000004,True,True,True
4_QUAD_C_T4_345TR118_XF,dayzer,4 QUAD C_345 KV_0401 1:ACTUAL,False,low,0.27381,,0.27381,0.233333,0.27381,0.333333,0.0,0.0,0.0,0.571429,0.666667,0.0,,0.27381,0.27381,0.0,True,True,True
BAGLEY  230 KV  BAG-GRAC,pano,GRACETON 230KV - BAGLEY 230KV (BAGLEY 230 KV BAG-GRAC),True,high,0.863864,,0.863864,0.847727,0.863864,0.75,1.0,1.0,1.0,0.8,0.727273,0.0,,0.863864,0.735,0.12886399999999998,False,False,False
BAGLEY  230 KV  BAG-GRAC,dayzer,BAGLEY_230 KV_BAG-GRAC:500/230.WaughChapel.500-1,True,medium,0.807143,,0.807143,0.607143,0.807143,0.857143,0.0,1.0,1.0,1.0,0.285714,0.0,,0.807143,0.782143,0.025000000000000022,True,False,True
MADDOXCR345 KV  ELI-MAD,pano,MADDOXCR 345KV - ELIMA 345KV (MADDOXCR 345 KV ELI-MAD),False,low,0.422273,,0.422273,0.454545,0.422273,0.5,0.0,1.0,1.0,0.4,0.545455,0.0,,0.422273,0.421667,0.0006059999999999954,True,True,True
MADDOXCR345 KV  ELI-MAD,dayzer,MADDOXCR_345 KV_ELI-MAD:ACTUAL,True,low,0.596429,,0.596429,0.492857,0.596429,0.571429,0.0,1.0,1.0,0.75,0.571429,0.0,,0.596429,0.478889,0.11753999999999998,True,True,False
EDISON2 138 KV  EDI-GRA,pano,EDISON2 138 KV  EDI-GRA,True,low,0.670833,,0.670833,0.725,0.670833,1.0,0.0,1.0,1.0,0.666667,0.75,0.0,,0.670833,0.670833,0.0,True,True,True
EDISON2 138 KV  EDI-GRA,dayzer,EDISON2_138 KV_EDI-OLI1:ACTUAL,True,low,0.596429,,0.596429,0.469048,0.596429,0.571429,0.0,1.0,1.0,0.75,0.333333,0.0,,0.596429,0.571429,0.025000000000000022,True,True,True
08LAPLJT138 KV  08L-SAN1,pano,08LAPLJT138 KV  08L-SAN1,True,high,0.861667,,0.861667,0.856667,0.861667,1.0,0.666667,1.0,1.0,0.833333,0.4,0.0,,0.861667,0.727381,0.1342859999999999,False,False,False
08LAPLJT138 KV  08L-SAN1,dayzer,08LAPLJT_138 KV_08L-SAN1:ACTUAL,True,low,0.561429,,0.561429,0.435714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.0,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
SHAWVILL4.1 KV  BNK 14-T,pano,SHAWVILL 1KV - SHAWVILL 4.16KV (SHAWVILL 4.1 KV BNK 14-T),False,low,0.273571,,0.273571,0.307143,0.273571,0.5,0.0,0.0,0.0,0.4,0.571429,0.0,,0.273571,0.25,0.02357100000000001,True,True,True
SHAWVILL4.1 KV  BNK 14-T,dayzer,SHAWVILL_4.1 KV_BNK 14-T:ACTUAL,False,low,0.446429,,0.446429,0.335714,0.446429,0.571429,0.0,0.0,0.0,0.75,0.5,0.0,,0.446429,0.328889,0.11754000000000003,True,True,False
ATHENIA 230 KV  ATH-BERA,pano,ATHENIA 230KV - BERGEN 230KV (ATHENIA 230 KV ATH-BERA),True,high,0.875321,,0.875321,0.858333,0.875321,0.75,1.0,1.0,1.0,0.923077,0.833333,0.0,,0.875321,0.743452,0.13186900000000001,False,False,False
ATHENIA 230 KV  ATH-BERA,dayzer,ATHENIA_230 KV_ATH-BERA:ACTUAL,True,medium,0.767143,,0.767143,0.600794,0.767143,0.857143,0.0,1.0,1.0,0.6,0.222222,0.0,,0.767143,0.683333,0.08381000000000005,False,False,False
NELSON 138 KV NELSON-VIENNA 13707,pano,VIENNA 138KV - NELSON 138KV (NELSON 138 KV NEL-VIE),True,low,0.625,,0.625,0.677778,0.625,0.888889,0.0,1.0,1.0,0.666667,0.833333,0.0,,0.625,0.624825,0.00017500000000003624,True,True,True
NELSON 138 KV NELSON-VIENNA 13707,dayzer,NELSON_138 KV_NEL-VIE:L138.Loretto-Vienna.13780,True,medium,0.742727,,0.742727,0.575,0.742727,0.8,0.0,1.0,1.0,0.727273,0.25,0.0,,0.742727,0.726389,0.016338000000000075,True,True,True
FRENCHSM 138 KV FRENCHSM-JUNCTION JST1,pano,JUNCTION 138KV - FRENCHSM 138KV (FRENCHSM 138 KV FRE-JUN),True,high,0.856911,,0.856911,0.840559,0.856911,0.727273,1.0,1.0,1.0,0.823529,0.769231,0.0,,0.856911,0.675656,0.18125499999999994,False,False,False
FRENCHSM 138 KV FRENCHSM-JUNCTION JST1,dayzer,FRENCHSM_138 KV_FRE-JUN:ACTUAL,True,low,0.586154,,0.586154,0.47,0.586154,0.6,0.0,1.0,1.0,0.461538,0.2,0.0,,0.586154,0.528333,0.0578209999999999,True,True,False
BIGPINET138 KV  BIG-KIS,pano,KISKIVAL 138KV - BIGPINET 138KV (BIGPINET 138 KV BIG-KIS),True,medium,0.738333,,0.738333,0.71,0.738333,0.5,1.0,1.0,1.0,0.666667,0.6,0.0,,0.738333,0.58,0.15833300000000006,True,True,False
BIGPINET138 KV  BIG-KIS,dayzer,BIGPINET_138 KV_BIG-KIS:ACTUAL,True,low,0.565873,,0.565873,0.464286,0.565873,0.571429,0.0,1.0,1.0,0.444444,0.285714,0.0,,0.565873,0.555,0.01087299999999991,True,True,True
AEP-DOM CONTINGENCY 55,pano,AEP-DOM contingency 55,True,medium,0.833333,,0.833333,0.816667,0.833333,1.0,1.0,0.0,0.0,1.0,0.666667,0.0,,0.833333,0.669048,0.16428500000000001,False,False,False
AEP-DOM CONTINGENCY 55,dayzer,AEP-DOM contingency 17 Amos.U1U2U3,True,low,0.5375,,0.5375,0.425,0.5375,0.75,0.0,0.0,0.0,0.5,0.5,0.0,,0.5375,0.5375,0.0,True,True,True
HALLWOOD 69 KV HALLWOOD-OAKHALL 6790-1,pano,OAKHALL 69KV - HALLWOOD 69KV (HALLWOOD 69 KV HAL-OAK),True,high,0.892212,,0.892212,0.876923,0.892212,0.8,1.0,1.0,1.0,0.875,0.769231,0.0,,0.892212,0.700487,0.19172500000000003,False,False,False
HALLWOOD 69 KV HALLWOOD-OAKHALL 6790-1,dayzer,HALLWOOD_69 KV_HAL-OAK:L69.OakHall-Perdue-Tasley.6778,True,low,0.676667,,0.676667,0.505556,0.676667,0.666667,0.0,1.0,1.0,0.933333,0.222222,0.0,,0.676667,0.633333,0.043333999999999984,True,True,True
HARWOOD 230 KV HARWOOD-SUSQUEHA,pano,SUSQUEHA 230KV - HARWOOD 230KV (HARWOOD 230 KV HAR-SUS),True,high,0.935128,,0.935128,0.921368,0.935128,0.888889,1.0,1.0,1.0,0.933333,0.769231,0.0,,0.935128,0.828462,0.10666599999999993,False,False,False
HARWOOD 230 KV HARWOOD-SUSQUEHA,dayzer,HARWOOD_230 KV_HAR-SUS:ACTUAL,True,low,0.692045,,0.692045,0.545,0.692045,0.75,0.0,1.0,1.0,0.545455,0.2,0.0,,0.692045,0.666667,0.02537800000000001,True,True,True
RICHMOND138 KV  RIC-SEL1,pano,SELMAPAR 138KV - RICHMOND 138KV (RICHMOND 138 KV RIC-SEL1),True,medium,0.732937,,0.732937,0.694444,0.732937,0.5,1.0,1.0,1.0,0.714286,0.444444,0.0,,0.732937,0.647619,0.085318,True,True,False
RICHMOND138 KV  RIC-SEL1,dayzer,RICHMOND_138 KV_RIC-SEL1:L765.Marysville-Sorenson,True,low,0.522222,,0.522222,0.372222,0.522222,0.444444,0.0,1.0,1.0,0.833333,0.0,0.0,,0.522222,0.361111,0.16111099999999995,True,True,False
NMESHOPP 230 KV NMESHOPP 4TX 230 CB CB,pano,NMESHOPP230 KV  4 TX,False,low,0.453896,,0.453896,0.492857,0.453896,0.571429,0.0,1.0,1.0,0.363636,0.571429,0.0,,0.453896,0.441429,0.012467000000000006,True,True,True
NMESHOPP 230 KV NMESHOPP 4TX 230 CB CB,dayzer,NMESHOPP_230 KV_4 TX:ACTUAL,True,low,0.541667,,0.541667,0.457143,0.541667,0.5,0.0,1.0,1.0,0.666667,0.571429,0.0,,0.541667,0.541667,0.0,True,True,True
REMNTNCT230 KV  299A,pano,MARSHRUN 230KV - REMNTNCT 230KV (REMNTNCT 230 KV 299A),True,low,0.647619,,0.647619,0.595238,0.647619,0.333333,1.0,1.0,1.0,0.666667,0.285714,0.0,,0.647619,0.539286,0.1083329999999999,True,True,False
REMNTNCT230 KV  299A,dayzer,REMNTNCT_230 KV_299A:L500.Loudoun-Morrisville.569,False,low,0.415714,,0.415714,0.292857,0.415714,0.285714,0.0,1.0,1.0,0.8,0.0,0.0,,0.415714,0.395714,0.019999999999999962,True,True,True
GRACETON 230 KV GRACETON-SAFEHARB 2303,pano,GRACETON230 KV  GRA-SAF,True,medium,0.75763,,0.75763,0.746212,0.75763,0.75,0.666667,1.0,1.0,0.857143,0.545455,0.0,,0.75763,0.750487,0.0071430000000000105,True,False,True
GRACETON 230 KV GRACETON-SAFEHARB 2303,dayzer,GRACETON_230 KV_GRA-MANO:500/230.Conastone.500-2,False,low,0.488889,,0.488889,0.372222,0.488889,0.444444,0.0,1.0,1.0,0.5,0.0,0.0,,0.488889,0.488889,0.0,True,True,True
BLAIRSVE138 KV  BLA-SOC,pano,BLAIRSVE 138KV - SOCIALHA 138KV (BLAIRSVE 138 KV BLA-SOC),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.644444,0.09354299999999993,True,True,False
BLAIRSVE138 KV  BLA-SOC,dayzer,BLAIRSVE_138 KV_BLA-SOC:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.529545,0.03188399999999991,True,True,True
NMESHOPP #3 TX    XFORMER   H  230 KV,pano,NMESHOPP 230KV - NMESHOPP 115KV (NMESHOPP 230 KV 4 TX),True,medium,0.744048,,0.744048,0.716667,0.744048,0.5,1.0,1.0,1.0,0.714286,0.666667,0.0,,0.744048,0.744048,0.0,True,True,True
NMESHOPP #3 TX    XFORMER   H  230 KV,dayzer,NMESHOPP_230 KV_4 TX:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.561429,0.0,True,True,True
FARMVIEW138 KV  FRM-MIL,pano,MILFORD 138KV - FARMVIEW 138KV (FARMVIEW 138 KV FRM-MIL),True,medium,0.738333,,0.738333,0.71,0.738333,0.5,1.0,1.0,1.0,0.666667,0.6,0.0,,0.738333,0.486508,0.251825,True,True,False
FARMVIEW138 KV  FRM-MIL,dayzer,FARMVIEW_138 KV_FRM-MIL:230/138.CedarCreek.AT20,True,low,0.555,,0.555,0.433333,0.555,0.5,0.0,1.0,1.0,0.8,0.333333,0.0,,0.555,0.475253,0.07974700000000007,True,True,False
0703 138 KV 0703 3,pano,02FAYET 138KV - 02LYONS 138KV (02LYONS 138 KV 02L-02F1),False,low,0.183333,,0.183333,0.216667,0.183333,0.0,0.0,1.0,1.0,0.0,0.666667,0.0,,0.183333,0.183333,0.0,True,True,True
0703 138 KV 0703 3,dayzer,6102_138 KV_6102 4:ACTUAL,False,low,0.25,,0.25,0.216667,0.25,0.0,0.0,1.0,1.0,1.0,0.666667,0.0,,0.25,0.216667,0.033333,True,True,True
ATHENIA 138 KV ATHENIA-FAIRLAWN I-1361,pano,FAIRLAWN 138KV - ATHENIA 138KV (ATHENIA 138 KV ATH-FAI),True,low,0.582436,,0.582436,0.633333,0.582436,0.8,0.0,1.0,1.0,0.615385,0.833333,0.0,,0.582436,0.582436,0.0,True,True,True
ATHENIA 138 KV ATHENIA-FAIRLAWN I-1361,dayzer,ATHENIA_138 KV_ATH-FAI:230/138.Fairlawn.220-1,True,medium,0.807778,,0.807778,0.619444,0.807778,0.888889,0.0,1.0,1.0,0.8,0.25,0.0,,0.807778,0.663333,0.14444500000000005,False,False,False
NEWCARLI138 KV  NEW-PLE,pano,NEWCARLI 138KV - PLETCHER 138KV (NEWCARLI 138 KV NEW-PLE),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.677198,0.06078899999999998,True,True,False
NEWCARLI138 KV  NEW-PLE,dayzer,NEWCARLI_138 KV_NEW-PLE:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
HANOVER_69KVHAN-PAR_1_LN,pano,HANOVER 69KV - PARRISPL 69KV (HANOVER 69 KV HAN-PAR),False,low,0.218182,,0.218182,0.222222,0.218182,0.444444,0.0,0.0,0.0,0.363636,0.0,0.0,,0.218182,0.215385,0.002796999999999994,True,True,True
HANOVER_69KVHAN-PAR_1_LN,dayzer,HANOVER_69 KV_HAN-PAR:ACTUAL,False,low,0.391667,,0.391667,0.3,0.391667,0.5,0.0,0.0,0.0,0.666667,0.5,0.0,,0.391667,0.296364,0.09530299999999997,True,True,False
VINELAND69 KV   0712,pano,VINELAND69 KV   0712,True,high,0.975,,0.975,0.95,0.975,1.0,1.0,1.0,1.0,1.0,0.5,0.0,,0.975,0.8625,0.11249999999999993,False,False,False
VINELAND69 KV   0712,dayzer,SECONDST_69 KV_SEC-SHE2:L69.Monroe-Vineland.0711,False,low,0.21,,0.21,0.15,0.21,0.0,0.0,1.0,1.0,0.6,0.0,0.0,,0.21,0.172222,0.037778000000000006,True,True,True
DOEX530 345 KV  DOE-PIE2,pano,DOEX530 345KV - PIERCE 345KV (DOEX530 345 KV DOE-PIE2),True,low,0.5425,,0.5425,0.575,0.5425,0.75,0.0,1.0,1.0,0.6,0.5,0.0,,0.5425,0.541071,0.0014290000000000136,True,True,True
DOEX530 345 KV  DOE-PIE2,dayzer,DOEX530_345 KV_DOE-PIE2:ACTUAL,True,medium,0.807143,,0.807143,0.618571,0.807143,0.857143,0.0,1.0,1.0,1.0,0.4,0.0,,0.807143,0.643333,0.16381,False,False,False
LAKEGEO - TOWERRD 138 KV L/O MICHCITY-BABCOCK 345 KV,pano,LAKEGEOR 138KV - TOWERRD 138KV (LAKEGEOR 138 KV LAK-TOW1),True,low,0.592489,,0.592489,0.546154,0.592489,0.2,1.0,1.0,1.0,0.588235,0.461538,0.0,,0.592489,0.511606,0.08088300000000004,True,True,False
LAKEGEO - TOWERRD 138 KV L/O MICHCITY-BABCOCK 345 KV,dayzer,LAKEGEOR_138 KV_LAK-TOW1:L345.Babcock-MichiganCity (NIPS),False,low,0.311667,,0.311667,0.255556,0.311667,0.166667,0.0,1.0,1.0,0.533333,0.222222,0.0,,0.311667,0.296753,0.014914000000000038,True,True,True
