market_constraint,candidate_constraint,candidate_source,original_weighted_score,match_probability,refined_confidence_label,facility_score,contingency_score,voltage_match,zone_or_token_overlap,ambiguity_flag,manual_label
ETOWANDA230 KV  ETO-SCO,ETOWANDA 230KV - SCOTCHHO 230KV (ETOWANDA 230 KV ETO-SCO),pano,0.753462,0.7349290846988227,uncertain,0.5,1.0,1.0,0.8,True,
SEWARD 115 KV SEWARD-TOWER51 H1H2 1097,SEWARD_115 KV_SEW-TOW:L115.Cambria-Summit,dayzer,0.544545,0.35503409365162264,reject,0.545455,0.0,1.0,0.4,True,
SEWARD 115 KV SEWARD-TOWER51 H1H2 1097,SEWARD 115KV - TOWER51 115KV (SEWARD 115 KV SEW-TOW),pano,0.887778,0.9356573493279233,high,0.8,1.0,1.0,0.888889,False,1.0
GARDNERS 115 KV GARDNERS-TEXSEAST GAR-TEX,GARDNERS_115 KV_GAR-TEX:DBL: NewBurry-Roundtop & Lewistown T3,dayzer,0.517857,0.31442209123450654,reject,0.5,0.0,1.0,0.428571,True,
GARDNERS 115 KV GARDNERS-TEXSEAST GAR-TEX,TEXSEAST 115KV - GARDNERS 115KV (GARDNERS 115 KV GAR-TEX),pano,0.937821,0.8047478191750314,medium_high,0.888889,1.0,1.0,0.923077,True,
HAYES_FE345 KV  TR1,HAYES_FE_345 KV_TR1:ACTUAL,dayzer,0.565873,0.2847137701421523,reject,0.571429,0.0,1.0,0.444444,True,
HAYES_FE345 KV  TR1,HOWARD2 138KV - MELMORE 138KV (HOWARD2 138 KV HOW-MEL1),pano,0.336667,0.7874629523757204,medium_high,0.0,1.0,0.0,0.4,True,
AEP-DOM CONTINGENCY 9,AEP-DOM contingency 17 Amos.U1U2U3,dayzer,0.542045,0.48401154301450644,reject,0.75,0.0,0.0,0.571429,True,
AEP-DOM CONTINGENCY 9,TRANSFER INTERFACE: AEP-DOM,pano,0.617827,0.6071508780975869,uncertain,0.571429,1.0,0.0,0.769231,True,
138 SILV 345 KV 138 SILVER 45TR83 CT,138 SILV_345 KV_TR83CT-P:ACTUAL,dayzer,0.544545,0.39129237280790014,reject,0.545455,0.0,1.0,0.4,True,
138 SILV 345 KV 138 SILVER 45TR83 CT,138 SILV 1KV - 138 SILV 138KV (138 SILV 138 KV TR83CT-S),pano,0.513333,0.9888890173422005,high,0.333333,1.0,0.0,0.666667,True,
CONASTON 500 KV CONASTON 500-2 XFORMER,CONASTON_500 KV_CNS-PEA:L500.Clover-Rawlings.556 + SPS.Clover.U2,dayzer,0.284848,0.09198604623122167,reject,0.181818,0.0,1.0,0.166667,True,
CONASTON 500 KV CONASTON 500-2 XFORMER,CONASTON 5012/3-500B GCB C     500 KV,pano,0.3375,0.04419871537863694,reject,0.333333,0.0,1.0,0.5,True,
COLU PL 230 KV COLU PL-MONTOUR,COLU PL_230 KV_COL-FRA:L230.Harwood-Susquehanna.2,dayzer,0.532143,0.5169249201749371,uncertain,0.5,0.0,1.0,0.571429,True,
COLU PL 230 KV COLU PL-MONTOUR,MONTOUR 230KV - COLU PL 230KV (COLU PL 230 KV COL-MON),pano,0.948615,0.9352554116981057,high,0.909091,1.0,1.0,0.933333,False,
BREMO4  115 KV  BRE-FRKU,BREMO4_230 KV_TX9:L500.Elmont-Cunningham.553,dayzer,0.180682,0.32176096666285314,reject,0.25,0.0,0.0,0.181818,True,
BREMO4  115 KV  BRE-FRKU,FRKUNION 115KV - BREMO4 115KV (BREMO4 115 KV BRE-FRKU),pano,0.860357,0.5655559677615598,uncertain,0.75,1.0,1.0,0.857143,True,
23 COLLI 345 KV 23 COLLINS 45TR92 CT,23 COLLI_765 KV_TR92CT-P:L765.Collins - Plano.2315,dayzer,0.342857,0.35635478410027666,reject,0.461538,0.0,0.0,0.428571,True,
23 COLLI 345 KV 23 COLLINS 45TR92 CT,KAMMER2 345 KV  .400-S,pano,0.273377,0.06459004980200345,reject,0.222222,0.0,1.0,0.285714,True,
CHURCH 69 KV CHURCH-NEWMERED 6704-1,CHURCH_69 KV_CHU-IBC:ACTUAL,dayzer,0.511364,0.41141394409656495,reject,0.5,0.0,1.0,0.363636,True,
CHURCH 69 KV CHURCH-NEWMERED 6704-1,CHURCH 69KV - NEWMERED 69KV (CHURCH 69 KV CHU-NME),pano,0.935128,0.9107665772199212,high,0.888889,1.0,1.0,0.933333,False,
MCCARTER230 KV  MCC-WOR,KINGSCRK_69 KV_KIN-WOR:ACTUAL,dayzer,0.202381,0.2436960246928726,reject,0.285714,0.0,0.0,0.222222,True,
MCCARTER230 KV  MCC-WOR,MCCARTER230 KV  MCC-WOR,pano,0.98,0.9502754438018329,high,1.0,1.0,1.0,1.0,False,
MIAMI   345 KV  BK-E,MIAMI_345 KV_BK-E:ACTUAL,dayzer,0.807143,0.7213011897470055,uncertain,0.857143,0.0,1.0,1.0,False,
MIAMI   345 KV  BK-E,MIAMI 345KV - MIAMI 138KV (MIAMI 345 KV BK-E),pano,0.555,0.09244875690534635,reject,0.75,0.0,1.0,0.75,True,
DUMONT2 765 KV DUMONT2-WILTON,DUMONT2_345 KV_DUM-STI1:765/345.Dumont.T3,dayzer,0.328889,0.731167527638435,uncertain,0.444444,0.0,0.0,0.4,True,
DUMONT2 765 KV DUMONT2-WILTON,DUMONT2 345 KV  DUM-STI1,pano,0.291991,0.14588000503383883,reject,0.571429,0.0,0.0,0.363636,True,
BOXWOOD 138 KV BOXWOOD-CLIFFORD,JEFFERSO_345 KV_JEF-CLI1:ACTUAL,dayzer,0.180682,0.48581078391835475,reject,0.25,0.0,0.0,0.181818,True,
BOXWOOD 138 KV BOXWOOD-CLIFFORD,BOXWOOD 138KV - CLIFFORD 138KV (BOXWOOD 138 KV BOX-CLI1),pano,0.93303,0.9548531942959015,high,0.888889,1.0,1.0,0.933333,False,
BEAVER 345 KV BEAVER TR1 XFORMER,BEAVER_345 KV_TR1:L345.Beaver-LakeAvenue.1,dayzer,0.555,0.4004519753340979,reject,0.5,0.0,1.0,0.8,True,
BEAVER 345 KV BEAVER TR1 XFORMER,BEAVER 345KV - BEAVER 138KV (BEAVER 345 KV TR1),pano,0.741667,0.45303586838028315,reject,0.5,1.0,1.0,0.666667,True,
114_NORT_11413811412Z1_1_LN,SB 74 6_161 KV_LN 4652:L345.Sub91-Davenport (MEC),dayzer,0.164444,0.2611606012285842,reject,0.222222,0.0,0.0,0.2,True,
114_NORT_11413811412Z1_1_LN,FACEROCK_FAC69696_SD_1_LN,pano,0.139683,0.780558307011205,medium_high,0.285714,0.0,0.0,0.222222,True,
HAVILAND69 KV   HAV-PAU,HAVILAND_138 KV_HAV-TIM:765/345.Marysville.T2,dayzer,0.198864,0.2946177743075854,reject,0.25,0.0,0.0,0.363636,True,
HAVILAND69 KV   HAV-PAU,HAVILAND 69KV - NVANWERT 69KV (HAVILAND 69 KV HAV-NVA),pano,0.620542,0.8469874203777262,medium_high,0.25,1.0,1.0,0.615385,True,
KENNY   138 KV  KEN-ROB1,KENNY_138 KV_KEN-ROB1:ACTUAL,dayzer,0.767143,0.7461809598296663,uncertain,0.857143,0.0,1.0,0.6,False,
KENNY   138 KV  KEN-ROB1,ROBERTS2 138KV - KENNY 138KV (KENNY 138 KV KEN-ROB1),pano,0.86369,0.9647097839283009,high,0.75,1.0,1.0,0.857143,False,
MALISZEW138 KV  MAL-POL1,MALISZEW_765 KV_MAL-MAR1:ACTUAL,dayzer,0.205714,0.40518195221173225,reject,0.285714,0.0,0.0,0.2,True,
MALISZEW138 KV  MAL-POL1,MALISZEW 138KV - HYATTCS 138KV (MALISZEW 138 KV MAL-HYA2),pano,0.613294,0.8323476696757202,medium_high,0.25,1.0,1.0,0.571429,True,
KEENEY 230 KV KEENEY-STEELE 23009,KEENEY_230 KV_KEE-STE9:Keeney-Steele.23001,dayzer,0.872727,0.9301946254772427,high,1.0,0.0,1.0,0.727273,False,1.0
KEENEY 230 KV KEENEY-STEELE 23009,KEENEY 230KV - STEELE 230KV (KEENEY 230 KV KEE-STE9),pano,0.93303,0.9363202122757731,high,0.888889,1.0,1.0,0.933333,False,
112 WILTON CENTER TR94 345/765 KV XFMR L/O 112 WILTON CENTER - 23 COLLINS 765 KV,66 E FRN_345 KV_6607:765/345.Wilton.TR94,dayzer,0.296364,0.24254305654818267,reject,0.4,0.0,0.0,0.363636,True,
112 WILTON CENTER TR94 345/765 KV XFMR L/O 112 WILTON CENTER - 23 COLLINS 765 KV,Crete-StJohn B 345 KV l/o 112_Wilton-23_Collins 765 kv line & Wilton TR93,pano,0.464744,0.2789289031059841,reject,0.5,0.666667,0.0,0.461538,True,
ETOWANDA 230 KV ETOWANDA 4 TX XFORMER,ETOWANDA_230 KV_4 TX:ACTUAL,dayzer,0.552198,0.3296953232189224,reject,0.571429,0.0,1.0,0.307692,True,
ETOWANDA 230 KV ETOWANDA 4 TX XFORMER,ETOWANDA 230KV - HILLSIDE 230KV (ETOWANDA 230 KV ETO-HIL),pano,0.604762,0.39187454815778444,reject,0.222222,1.0,1.0,0.666667,True,
DOEX530 345 KV  DOE-PIE1,DOEX530_345 KV_DOE-PIE1:ACTUAL,dayzer,0.807143,0.7213011897470055,uncertain,0.857143,0.0,1.0,1.0,False,
DOEX530 345 KV  DOE-PIE1,DOEX530 345KV - PIERCE 345KV (DOEX530 345 KV DOE-PIE1),pano,0.533929,0.1227280134350609,reject,0.75,0.0,1.0,0.5,True,
LANESVIL-INTERSTATE 138 KV L/O KINCAID-AUSTIN 2106 345 SPOG 1-3-A,LANESVL_345 KV_2101 1:L345.Kincaid-Austin.2106,dayzer,0.306154,0.5367767644004839,uncertain,0.4,0.0,0.0,0.461538,True,
LANESVIL-INTERSTATE 138 KV L/O KINCAID-AUSTIN 2106 345 SPOG 1-3-A,Pana 345 /138 xfmr l/o Kincaid unit 2,pano,0.355065,0.5619928106502476,uncertain,0.363636,0.571429,0.0,0.4,True,
NEWLONDON- KOKOMO HIGHLANDPARK 230KV L/O DUMONT-SORENSON 765KV,GREENTO2_765 KV_2-P:Dumont - Sorenson 765 kV,dayzer,0.247436,0.29479997664364366,reject,0.333333,0.0,0.0,0.307692,True,
NEWLONDON- KOKOMO HIGHLANDPARK 230KV L/O DUMONT-SORENSON 765KV,MERIDIAN 345KV - SORENSON 345KV (MERIDIAN 345 KV MER-SOR1),pano,0.397072,0.7167187757733157,uncertain,0.153846,1.0,0.0,0.375,True,
CANTONCE 138 KV CANTONCE-CLOVEROE,CANTONCE_138 KV_CAN-CLO1:DTX138.Sunnyside.T5 & T6,dayzer,0.521154,0.6577970132560741,uncertain,0.5,0.0,1.0,0.461538,True,
CANTONCE 138 KV CANTONCE-CLOVEROE,CANTONCE 138KV - CLOVEROE 138KV (CANTONCE 138 KV CAN-CLO1),pano,0.579697,0.09151033950637875,reject,0.8,0.0,1.0,0.727273,True,
MOREHEAD_69KVMOR-KUM1_1_LN,SB 74 6_161 KV_LN 4652:L345.Sub91-Davenport (MEC),dayzer,0.148182,0.6299586173569931,uncertain,0.2,0.0,0.0,0.181818,True,
MOREHEAD_69KVMOR-KUM1_1_LN,SB 74  6 161KV - 58TAP 56 161KV (SB 74  6 161 KV LN  4652),pano,0.120192,0.22369536038720983,reject,0.25,0.0,0.0,0.153846,True,
BRIGHTON230 KV  BRI-MTZ2,BRIGHTON_230 KV_BRI-MTZ2:ACTUAL,dayzer,0.561429,0.3965788652591898,reject,0.571429,0.0,1.0,0.4,True,
BRIGHTON230 KV  BRI-MTZ2,BRIGHTON 230KV - BURTONSV 230KV (BRIGHTON 230 KV BRI-BUR5),pano,0.613294,0.8323476696757202,medium_high,0.25,1.0,1.0,0.571429,True,
16901   138 KV  16901 1,LORETTO_138 KV_LOR-VIE:ACTUAL,dayzer,0.19,0.1106222305081383,reject,0.0,0.0,1.0,0.4,True,
16901   138 KV  16901 1,08GRDALE 138KV - MIAMIFOR 138KV (MIAMIFOR 138 KV MIA-08G1),pano,0.166667,0.06647591022403934,reject,0.0,0.0,1.0,0.333333,True,
CHARLERO 138 KV CHARLERO-GORDEN,CHARLERO_138 KV_CHA-GOR:ACTUAL,dayzer,0.633333,0.38391181264408847,reject,0.666667,0.0,1.0,0.5,True,
CHARLERO 138 KV CHARLERO-GORDEN,CHARLERO 138KV - GORDON 138KV (CHARLERO 138 KV CHA-GOR),pano,0.788269,0.8505575349828098,medium_high,0.6,1.0,1.0,0.75,False,
TERMINAL345 KV  12,138 SILV_345 KV_15616:L345.Nelson-Electric Junction.15502,dayzer,0.17,0.1640620088010146,reject,0.0,0.0,1.0,0.2,True,
TERMINAL345 KV  12,TERMINAL 138KV - HENKEL 138KV (HENKEL 138 KV HEN-TER),pano,0.352991,0.9598395479578682,high,0.0,1.0,0.0,0.615385,True,
135_ELMH_T5_345TR81CT-P_XF,AMOS_765 KV_6:AMOS 765-345KV XF #5,dayzer,0.184722,0.2587284583501417,reject,0.25,0.0,0.0,0.222222,True,
135_ELMH_T5_345TR81CT-P_XF,STIFFIN 69KV - STIFFIN 138KV (STIFFIN 138 KV T2 XF),pano,0.098333,0.22033139922712836,reject,0.2,0.0,0.0,0.166667,True,
MALISZEW765 KV  1,DUMONT2_765 KV_T3:765/345.Cook.T4,dayzer,0.15,0.17294383363651772,reject,0.0,0.0,1.0,0.0,True,
MALISZEW765 KV  1,CANALAEP138 KV  CAN-MAR2,pano,0.35,0.47348952348978296,reject,0.0,1.0,0.0,0.5,True,
AEP-DOM CONTINGENCY 52,AEP-DOM contingency 17 Amos.U1U2U3,dayzer,0.5375,0.5070316568871506,uncertain,0.75,0.0,0.0,0.5,True,
AEP-DOM CONTINGENCY 52,AEP-DOM contingency 52,pano,0.833333,0.9677046022982335,high,1.0,1.0,0.0,1.0,False,
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT,ALLDAM6_138 KV_ALL-KIT:L345.HandsomeLake-Armstrong,dayzer,0.515,0.24401989135288543,reject,0.5,0.0,1.0,0.4,True,
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT,ALLDAM6 138KV - KITTANNI 138KV (ALLDAM6 138 KV ALL-KIT),pano,0.849218,0.8302908313711058,medium_high,0.727273,1.0,1.0,0.823529,False,
PRESTON-TANYARD 6716-5 B 69 KV,PRESTON_69 KV_PRE-TOD:ACTUAL,dayzer,0.515,0.40167350093284593,reject,0.5,0.0,1.0,0.4,True,
PRESTON-TANYARD 6716-5 B 69 KV,TANYARD 69KV - PRESTON 69KV (PRESTON 69 KV PRE-TAN),pano,0.937821,0.9607910509411989,high,0.888889,1.0,1.0,0.923077,False,
NORTHEAS230 KV  NOR-RAP5,BAYONNE_345 KV_BYO-NOR:ACTUAL,dayzer,0.205714,0.33808318182171704,reject,0.285714,0.0,0.0,0.285714,True,
NORTHEAS230 KV  NOR-RAP5,BAGLEY 230KV - RAPHAERD 230KV (BAGLEY 230 KV BAG-RAP5),pano,0.602183,0.4120428359264298,reject,0.25,1.0,1.0,0.571429,True,
11 FISK 138 KV  TR72 12,11 FISK_138 KV_1111:ACTUAL,dayzer,0.503571,0.6532322765421926,uncertain,0.5,0.0,1.0,0.285714,True,
11 FISK 138 KV  TR72 12,11 FISK 138KV - 11 FISK 12KV (11 FISK 138 KV TR72 12),pano,0.841667,0.9052017499393539,high,0.666667,1.0,1.0,1.0,False,
CONASTON 230 KV CONASTON-OTTCRKPL,CONASTON_230 KV_CNS-OTT:DBL:5013&5012 500kV,dayzer,0.586154,0.291576650329312,reject,0.6,0.0,1.0,0.461538,True,
CONASTON 230 KV CONASTON-OTTCRKPL,CONASTON-OTTCRKPL 2302      A  230 KV,pano,0.772877,0.8556496530788043,medium_high,0.571429,1.0,1.0,0.769231,False,
BROADFO2 138 KV BROADFO2-SALTVILL 2,BROADFO2_138 KV_BRO-SAL2:L765.Cloverdale-Joshua Falls,dayzer,0.515,0.36435470937909914,reject,0.5,0.0,1.0,0.4,True,
BROADFO2 138 KV BROADFO2-SALTVILL 2,BROADFO2-SALTVILL 2         A  138 KV,pano,0.770604,0.8342801365883755,medium_high,0.571429,1.0,1.0,0.769231,False,
BELLEFON138 KV  BEL-NPR1,BELLEFON_138 KV_BEL-NPR1:765/345.Baker.T100,dayzer,0.519444,0.5366121632142665,uncertain,0.5,0.0,1.0,0.444444,True,
BELLEFON138 KV  BEL-NPR1,BELLEFON138 KV  BEL-GRA1,pano,0.503571,0.1153802081833886,reject,0.666667,0.0,1.0,0.571429,True,
MOUN_UGI_69KVMOU-PLY2_1_LN,LORE 6_161 KV_LN 4361:345L17102,dayzer,0.1825,0.267632052728952,reject,0.25,0.0,0.0,0.2,True,
MOUN_UGI_69KVMOU-PLY2_1_LN,SUSQT10 230KV - MOUN UGI 230KV (MOUN UGI 230 KV MOU-T10),pano,0.50697,0.8256658287188609,medium_high,0.363636,1.0,0.0,0.533333,True,
MITTAL 2-ROXANA 138 KV L/O MARKTOWN-CHICAGO 138 KV,PJM MONITOR_PANNELL 345 CLAY 345 1_25050 l/o PANNELL_-CLAY___,dayzer,0.15,0.2602419561765162,reject,0.2,0.0,0.0,0.2,True,
MITTAL 2-ROXANA 138 KV L/O MARKTOWN-CHICAGO 138 KV,Mittal 2-Roxana 138 kV l/o Marktown-Chicago 138 kV,pano,0.95,0.9994240974575574,high,1.0,1.0,1.0,1.0,False,
PLEASNTV TX3 XFORMER L 230 KV,PLEASNTV_500 KV_TX3:500/230.GooseCreek.TX1,dayzer,0.358333,0.43006472717763333,reject,0.5,0.0,0.0,0.333333,True,
PLEASNTV TX3 XFORMER L 230 KV,PLEASNTV 500KV - PLEASNTV 230KV (PLEASNTV 500 KV TX3),pano,0.591071,0.6288413475563507,uncertain,0.5,1.0,0.0,0.75,True,
HAVILAND_69KVHAV-PAU_1_LN,HAVILAND_69 KV_HAV-NVA:345/138.RobisonPark.T5,dayzer,0.162626,0.3258945145702782,reject,0.222222,0.0,0.0,0.181818,True,
HAVILAND_69KVHAV-PAU_1_LN,HAVILAND 69KV - PAULDING 69KV (HAVILAND 69 KV HAV-PAU),pano,0.530769,0.9778205973610803,high,0.444444,1.0,0.0,0.615385,True,
BED-BLA CONTINGENCY 33,BED-BLA contingency 45 MtStorm.U2,dayzer,0.542045,0.533155759039372,uncertain,0.75,0.0,0.0,0.545455,True,
BED-BLA CONTINGENCY 33,APSOUTH contingency 47,pano,0.516364,0.6777856797455405,uncertain,0.4,1.0,0.0,0.727273,True,
LINE 138 KV BECKJORD-PIERC_DK 1889,PIERC_DK_345 KV_BK18:MiamiFort.U7,dayzer,0.269697,0.5936780013027633,uncertain,0.363636,0.0,0.0,0.333333,True,
LINE 138 KV BECKJORD-PIERC_DK 1889,PIERCE 345KV - PIERC_DK 345KV (PIERC_DK 345 KV PIE-PIE2),pano,0.266429,0.1445582721262479,reject,0.5,0.0,0.0,0.428571,True,
FRDRKSBG115 KV  FRE-TRIA,FREMNT_138 KV_FRE-WFR1:345/138.FostoriaCentral.T1,dayzer,0.179167,0.30338423023138755,reject,0.25,0.0,0.0,0.166667,True,
FRDRKSBG115 KV  FRE-TRIA,DOUBS 500KV - GOOSECRE 500KV (DOUBS 500 KV DOU-GOO),pano,0.333333,0.9747266827006777,high,0.0,1.0,0.0,0.5,True,
ALLLUD4J 138 KV ALLLUD4J-ALLDAM6 ALJ-ALL,ALLLUD4J_138 KV_ALJ-ALL:L138.KiskiValley-AlleghenyLudlum2-ShaffersCorner,dayzer,0.515,0.3469104336732095,reject,0.5,0.0,1.0,0.4,True,
ALLLUD4J 138 KV ALLLUD4J-ALLDAM6 ALJ-ALL,ALLLUD4J 138KV - ALLDAM6 138KV (ALLLUD4J 138 KV ALJ-ALL),pano,0.887083,0.7206118534694061,uncertain,0.8,1.0,1.0,0.875,True,
LENOX   115 KV  LEN-MAC,LENOX_115 KV_LEN-MAC:ACTUAL,dayzer,0.761688,0.8657151351862645,medium_high,0.857143,0.0,1.0,0.545455,False,
LENOX   115 KV  LEN-MAC,LENOX-WMPOTTER LEN-WMP      A  115 KV,pano,0.775714,0.6385652234508989,uncertain,0.571429,1.0,1.0,0.8,True,
MUSEVILL138 KV  MUS-SMIT,MUSEVILL_138 KV_MUS-SMIT:500/230.Antioch.BK2,dayzer,0.511364,0.38207305593179425,reject,0.5,0.0,1.0,0.363636,True,
MUSEVILL138 KV  MUS-SMIT,SMITHMOU 138KV - REDEYE 138KV (REDEYE 138 KV RED-SMIT),pano,0.609253,0.852229968919193,medium_high,0.25,1.0,1.0,0.571429,True,
SHERWOOD115 KV  91C,SHERWOOD_115 KV_91C:L500.MtStorm-Valley.550,dayzer,0.352381,0.1105361928338469,reject,0.285714,0.0,1.0,0.166667,True,
SHERWOOD115 KV  91C,BREMO4 138KV - SCOTTSVI 138KV (SCOTTSVI 138 KV SCO-BRE1),pano,0.340523,0.9084609357264936,high,0.0,1.0,0.0,0.588235,True,
HANOVER_69KVHAN-PLY_1_LN,LADYSMCT_230 KV_256:L230.Elmont-Hanover-FourRivers.2032,dayzer,0.164444,0.6275179372570202,uncertain,0.222222,0.0,0.0,0.2,True,
HANOVER_69KVHAN-PLY_1_LN,LINE    230 KV  PLY-WHI3,pano,0.156667,0.20863259853770377,reject,0.333333,0.0,0.0,0.133333,True,
CHAUNCYT138 KV  CHA-LOG1,CHAUNCYT_138 KV_CHA-LOG1:ACTUAL,dayzer,0.561429,0.3965788652591898,reject,0.571429,0.0,1.0,0.4,True,
CHAUNCYT138 KV  CHA-LOG1,WOOTEN 161KV - HAZARD 161KV (HAZARD 161 KV HAZ-WOO),pano,0.331429,0.9786677634227003,high,0.0,1.0,0.0,0.428571,True,
CEDARCRE230 KV  AT20,KEENEY_230 KV_AT20:L230.Harmony-Keeney.23013,dayzer,0.395238,0.08652882943058175,reject,0.333333,0.0,1.0,0.285714,True,
CEDARCRE230 KV  AT20,EDGEMOOR230 KV  AT20,pano,0.398611,0.05486495217537748,reject,0.5,0.0,1.0,0.25,True,
JACK ME 230 KV JACK ME-TMI 1051,JACK ME_230 KV_JAC-TMI:ACTUAL,dayzer,0.789316,0.5169871471076588,uncertain,0.888889,0.0,1.0,0.615385,True,
JACK ME 230 KV JACK ME-TMI 1051,TMI 230KV - JACK ME 230KV (JACK ME 230 KV JAC-TMI),pano,0.93552,0.8960036633901772,medium_high,0.888889,1.0,1.0,0.941176,True,
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT,ALLDAM6_138 KV_ALL-KIT:L500.SouthBend-Yukon,dayzer,0.508333,0.25446174211159406,reject,0.5,0.0,1.0,0.333333,True,
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT,ALLDAM6 138KV - KITTANNI 138KV (ALLDAM6 138 KV ALL-KIT),pano,0.85152,0.9523956291372666,high,0.727273,1.0,1.0,0.869565,False,
MUSKING2 138 KV MUSKING2-NMUSKING,MUSKING2_138 KV_MUS-NMU1:OhioCentral-Galion 345kV (Sectionalized),dayzer,0.521154,0.49952425711336845,reject,0.5,0.0,1.0,0.461538,True,
MUSKING2 138 KV MUSKING2-NMUSKING,MUSKING2138 KV  MUS-NMU1,pano,0.375595,0.5655515048598277,uncertain,0.75,0.0,0.0,0.428571,True,
KEYSTONE_T5_2304TX-S_XF,AMOS_345 KV_7-P:AMOS 345-138KV XF #8,dayzer,0.164444,0.2611606012285842,reject,0.222222,0.0,0.0,0.2,True,
KEYSTONE_T5_2304TX-S_XF,STIFFIN 69KV - STIFFIN 138KV (STIFFIN 138 KV T2 XF),pano,0.098333,0.22033139922712836,reject,0.2,0.0,0.0,0.166667,True,
SALTVILL138 KV  SAL-TAZ1,BUCKHORN_138 KV_BUC-TAZ1:L500.MtStorm-Valley.550,dayzer,0.30873,0.1270760796167672,reject,0.222222,0.0,1.0,0.142857,True,
SALTVILL138 KV  SAL-TAZ1,TRANSFER INTERFACE: AEP-DOM,pano,0.340523,0.43969668840096454,reject,0.0,1.0,0.0,0.588235,True,
179 BLOO345 KV  TR84CT-P,155 NELS_345 KV_TR84CT-P:345/138.Nelson.TR82,dayzer,0.511364,0.25979666969730775,reject,0.5,0.0,1.0,0.363636,True,
179 BLOO345 KV  TR84CT-P,179 BLOO 345KV - 179 BLOO 1KV (179 BLOO 345 KV TR84CT-P),pano,0.730714,0.8063321788298418,medium_high,0.5,1.0,1.0,0.714286,True,
BLOOMSBU69 KV   BLO-COL2,BLOOMFLD_69 KV_BLO-EAS:L69.Easton-EastonTap-Muni-Longwood-WyeMills.6707,dayzer,0.270833,0.26769156006584904,reject,0.166667,0.0,1.0,0.125,True,
BLOOMSBU69 KV   BLO-COL2,BLOOMSBU69 KV   BLO-COL2,pano,0.978571,0.8819064415897434,medium_high,1.0,1.0,1.0,1.0,True,
TODD    69 KV   TOD-VIEN,TODDHUNT_138 KV_TOD-TRE:345/138.TannersCreek.T5,dayzer,0.176786,0.3534666213886257,reject,0.25,0.0,0.0,0.142857,True,
TODD    69 KV   TOD-VIEN,VIENNA 69KV - TODD 69KV (TODD 69 KV TOD-VIEN),pano,0.859167,0.856473065847665,medium_high,0.75,1.0,1.0,0.9,False,
SEWARD 230 KV 9 TX,SEWARD_230 KV_9 TX:ACTUAL,dayzer,0.77,0.7862701924630588,medium_high,0.8,0.0,1.0,1.0,False,1.0
SEWARD 230 KV 9 TX,SEWARD  115 KV  9 TX,pano,0.502273,0.26859205890763466,reject,1.0,0.0,0.0,0.545455,True,
TAZEWELL 138/345KV TR2 L/O MAPLERIDGE - TAZEWELL 345KV,TAZEWEL2_345 KV_TR2:L345.MapleRidge-Tazewell,dayzer,0.612727,0.4815543904883939,reject,0.6,0.0,1.0,0.727273,True,
TAZEWELL 138/345KV TR2 L/O MAPLERIDGE - TAZEWELL 345KV,TAZEWEL2 138KV - TAZEWEL2 345KV (TAZEWEL2 345 KV TR2),pano,0.538462,0.7859407158445273,medium_high,0.444444,1.0,0.0,0.769231,True,
NOTTINGH 230 KV NOTTINGHM 2-3 SER DEV,NOTTINGH_230 KV_2-3:TEMP: DBL 5007 & 5012,dayzer,0.330682,0.353418541622535,reject,0.25,0.0,1.0,0.181818,True,
NOTTINGH 230 KV NOTTINGHM 2-3 SER DEV,NOTTINGHM 2-3 SER DEV       A  230 KV,pano,0.872024,0.8372309845037831,medium_high,0.75,1.0,1.0,0.857143,False,
BREMO4_230KV2193A_1_LN,SB 74 6_161 KV_LN 4652:L345.Sub91-Davenport (MEC),dayzer,0.161111,0.26658111001657625,reject,0.222222,0.0,0.0,0.166667,True,
BREMO4_230KV2193A_1_LN,DOUBS 500KV - GOOSECRE 500KV (DOUBS 500 KV DOU-GOO),pano,0.321429,0.48363307673595995,reject,0.0,1.0,0.0,0.428571,True,
LAUSCHTO230 KV  LAU-SAK4,LAURELDP_69 KV_LAU-SHO:138/69.NorthSeaford.AT2,dayzer,0.180682,0.4878370022054213,reject,0.25,0.0,0.0,0.181818,True,
LAUSCHTO230 KV  LAU-SAK4,LAUSCHTO 230KV - SAKRON 230KV (LAUSCHTO 230 KV LAU-SAK3),pano,0.613294,0.8323476696757202,medium_high,0.25,1.0,1.0,0.571429,True,
FOURRIVR 230 KV FOURRIVR-HANOVER4 2032B,FOURRIVR_230 KV_2032B:500/230.Ladysmith.T1,dayzer,0.532143,0.41376500948707523,reject,0.5,0.0,1.0,0.571429,True,
FOURRIVR 230 KV FOURRIVR-HANOVER4 2032B,FOURRIVR 230KV - HANOVER4 230KV (FOURRIVR 230 KV 2032B),pano,0.8575,0.8335642354877598,medium_high,0.75,1.0,1.0,0.9,False,
BENTONHA 345 KV BENTONHA . 1 XFORMER,BENTONHA_138 KV_BEN-WES1:ACTUAL,dayzer,0.235714,0.5265237311516906,uncertain,0.285714,0.0,0.0,0.5,True,
